city,state,lat,lng
Belle Fourche,SD,44.671370,-103.852150
Beresford,SD,43.080540,-96.773660
Bison,SD,45.520260,-102.461270
Blackhawk,SD,44.151100,-103.307960
Box Elder,SD,44.112490,-103.068230
Brandon,SD,43.594700,-96.571990
Britton,SD,45.791620,-97.750940
Brookings,SD,44.311360,-96.798390
Buffalo,SD,45.584160,-103.546030
Burke,SD,43.182500,-99.292050
Canton,SD,43.300810,-96.592820
Chamberlain,SD,43.810830,-99.330660
Clark,SD,44.877740,-97.733140
Clear Lake,SD,44.745800,-96.682560
Colonial Pine Hills,SD,44.007770,-103.315460
Crooks,SD,43.664700,-96.810890
Custer,SD,43.766650,-103.598810
Dakota Dunes,SD,42.487490,-96.486420
De Smet,SD,44.387470,-97.550350
Deadwood,SD,44.376650,-103.729640
Dell Rapids,SD,43.826080,-96.706160
Dupree,SD,45.047480,-101.600990
Eagle Butte,SD,45.002480,-101.233490
Elk Point,SD,42.683330,-96.683650
Ellsworth Air Force Base,SD,44.143950,-103.075070
Faulkton,SD,45.034970,-99.124000
Flandreau,SD,44.049420,-96.595320
Fort Pierre,SD,44.353590,-100.373740
Fort Thompson,SD,44.068600,-99.437880
Freeman,SD,43.352490,-97.437290
Garretson,SD,43.717470,-96.502820
Gettysburg,SD,45.011650,-99.955670
Gregory,SD,43.232220,-99.430380
Groton,SD,45.447460,-98.098710
Harrisburg,SD,43.431370,-96.697270
Hartford,SD,43.623030,-96.942550
Hayti,SD,44.657190,-97.205070
Highmore,SD,44.521370,-99.441500
Hot Springs,SD,43.431650,-103.474360
Howard,SD,44.010810,-97.526740
Huron,SD,44.363320,-98.214260
Ipswich,SD,45.444420,-99.029280
Kadoka,SD,43.833880,-101.509870
Kennebec,SD,43.903600,-99.861780
Lake Andes,SD,43.156380,-98.541470
Lead,SD,44.352210,-103.765200
Lemmon,SD,45.940830,-102.159320
Lennox,SD,43.354150,-96.892000
Leola,SD,45.722750,-98.940940
Madison,SD,44.006080,-97.113950
Martin,SD,43.172500,-101.732650
McIntosh,SD,45.921390,-101.349580
Milbank,SD,45.219130,-96.635620
Miller,SD,44.518310,-98.988430
Mission,SD,43.305840,-100.658190
Mitchell,SD,43.709430,-98.029800
Mobridge,SD,45.537220,-100.427910
Mound City,SD,45.725270,-100.068450
Murdo,SD,43.888320,-100.712910
North Eagle Butte,SD,45.004150,-101.233760
North Sioux City,SD,42.527220,-96.483090
North Spearfish,SD,44.506650,-103.892150
Oglala,SD,43.188590,-102.739620
Olivet,SD,43.240820,-97.675340
Onida,SD,44.708040,-100.059840
Parker,SD,43.397480,-97.136450
Parkston,SD,43.398880,-97.983680
Philip,SD,44.039430,-101.665140
Pierre,SD,44.368320,-100.350970
Pine Ridge,SD,43.025540,-102.556270
Plankinton,SD,43.715550,-98.485090
Platte,SD,43.386940,-98.844530
Porcupine,SD,43.239710,-102.330990
Rapid City,SD,44.080540,-103.231010
Rapid Valley,SD,44.062490,-103.146290
Redfield,SD,44.875810,-98.518710
Rosebud,SD,43.232780,-100.853480
Salem,SD,43.724150,-97.388950
Selby,SD,45.506380,-100.032070
Sioux Falls,SD,43.543690,-96.727960
Sisseton,SD,45.664680,-97.049800
Spearfish,SD,44.490820,-103.859370
Springfield,SD,42.854170,-97.897290
Sturgis,SD,44.409710,-103.509080
Summerset,SD,44.189980,-103.343840
Tea,SD,43.446370,-96.835880
Timber Lake,SD,45.429150,-101.074030
Tyndall,SD,42.993330,-97.862850
Vermillion,SD,42.779440,-96.929210
Volga,SD,44.323580,-96.926450
Wagner,SD,43.079720,-98.293130
Watertown,SD,44.899410,-97.115070
Webster,SD,45.332180,-97.520090
Wessington Springs,SD,44.079160,-98.569540
White River,SD,43.568050,-100.745420
Winner,SD,43.376670,-99.859010
Woonsocket,SD,44.053600,-98.275640
Yankton,SD,42.871110,-97.397280
Adamsville,TN,35.235910,-88.390600
Alamo,TN,35.784790,-89.117290
Alcoa,TN,35.789530,-83.973790
Algood,TN,36.195890,-85.448580
Altamont,TN,35.429520,-85.723030
Apison,TN,35.023960,-85.023840
Ardmore,TN,34.992030,-86.846670
Arlington,TN,35.296200,-89.661470
Ashland City,TN,36.274220,-87.064170
Athens,TN,35.442850,-84.592990
Atoka,TN,35.441190,-89.778140
Banner Hill,TN,36.130660,-82.424580
Bartlett,TN,35.204530,-89.873980
Baxter,TN,36.153670,-85.643590
Bean Station,TN,36.343700,-83.284060
Belle Meade,TN,36.095890,-86.856940
Bells,TN,35.711180,-89.087560
Benton,TN,35.174240,-84.653550
Blaine,TN,36.154250,-83.704070
Bloomingdale,TN,36.584550,-82.489320
Blountville,TN,36.533160,-82.326810
Bluff City,TN,36.474270,-82.260970
Bolivar,TN,35.256190,-88.987840
Bon Aqua Junction,TN,35.927840,-87.310840
Bradford,TN,36.076450,-88.810060
Brentwood,TN,36.033120,-86.782780
Brentwood Estates,TN,36.025060,-86.779170
Brighton,TN,35.483970,-89.725080
Bristol,TN,36.595110,-82.188740
Brownsville,TN,35.593970,-89.262290
Bruceton,TN,36.038120,-88.244490
Burns,TN,36.053390,-87.312510
Byrdstown,TN,36.574510,-85.128840
Camden,TN,36.058950,-88.097820
Carthage,TN,36.252280,-85.951650
Caryville,TN,36.298970,-84.223260
Celina,TN,36.550060,-85.505250
Centerville,TN,35.778960,-87.466960
Central,TN,35.803690,-89.537300
Chapel Hill,TN,35.626460,-86.693330
Charlotte,TN,36.177280,-87.339730
Chattanooga,TN,35.045630,-85.309680
Christiana,TN,35.710070,-86.399440
Chuckey,TN,36.215940,-82.688210
Church Hill,TN,36.522320,-82.713490
Clarksville,TN,36.529770,-87.359450
Cleveland,TN,35.159520,-84.876610
Clifton,TN,35.387020,-87.995310
Clinton,TN,36.103410,-84.131860
Coalfield,TN,36.028970,-84.420760
Collegedale,TN,35.053130,-85.050230
Collierville,TN,35.042040,-89.664530
Colonial Heights,TN,36.485100,-82.503200
Columbia,TN,35.615070,-87.035280
Condon,TN,36.181190,-83.793800
Cookeville,TN,36.162840,-85.501640
Coopertown,TN,36.437550,-86.967220
Cordova,TN,35.155650,-89.776200
Cornersville,TN,35.361460,-86.839720
Covington,TN,35.564250,-89.646470
Cowan,TN,35.164530,-86.010540
Cross Plains,TN,36.548660,-86.696110
Crossville,TN,35.948960,-85.026900
Crump,TN,35.221750,-88.318090
Dandridge,TN,36.015370,-83.414890
Dayton,TN,35.493960,-85.012450
Decatur,TN,35.514790,-84.790220
Decaturville,TN,35.584240,-88.119480
Decherd,TN,35.209800,-86.079430
Dickson,TN,36.077000,-87.387790
Dodson Branch,TN,36.312560,-85.532200
Dover,TN,36.487830,-87.838360
Dresden,TN,36.291450,-88.708110
Dunlap,TN,35.371460,-85.390520
Dyer,TN,36.066730,-88.993950
Dyersburg,TN,36.034520,-89.385630
Eagleton Village,TN,35.795080,-83.931850
East Brainerd,TN,34.995910,-85.150230
East Chattanooga,TN,35.065350,-85.249120
East Cleveland,TN,35.160910,-84.857720
East Ridge,TN,35.014240,-85.251900
Elizabethton,TN,36.348720,-82.210690
Ellendale,TN,35.230640,-89.825920
Englewood,TN,36.366730,-89.154790
Erin,TN,36.318390,-87.694740
Erwin,TN,36.145110,-82.416810
Estill Springs,TN,35.270640,-86.128040
Etowah,TN,35.323410,-84.524930
Fairfield Glade,TN,36.000350,-84.886340
Fairmount,TN,35.181460,-85.323570
Fairview,TN,35.982010,-87.121400
Fall Branch,TN,36.418160,-82.623760
Falling Water,TN,35.203120,-85.253570
Farragut,TN,35.884520,-84.153530
Fayetteville,TN,35.152030,-86.570550
Fincastle,TN,36.409800,-84.047700
Forest Hills,TN,36.068390,-86.844170
Franklin,TN,35.925060,-86.868890
Gainesboro,TN,36.355610,-85.658870
Gallatin,TN,36.388380,-86.446660
Gatlinburg,TN,35.714530,-83.511890
Germantown,TN,35.086760,-89.810090
Gleason,TN,36.213670,-88.612550
Goodlettsville,TN,36.323110,-86.713330
Gordonsville,TN,36.172560,-85.929710
Gray,TN,36.419830,-82.476540
Graysville,TN,35.447010,-85.084400
Green Hill,TN,36.222830,-86.549440
Greenback,TN,35.661190,-84.172140
Greenbrier,TN,36.427550,-86.804720
Greeneville,TN,36.163160,-82.830990
Greenfield,TN,36.153400,-88.800620
Grimsley,TN,36.267010,-84.984400
Gruetli-Laager,TN,35.372300,-85.618030
Halls,TN,35.875630,-89.396180
Harriman,TN,35.933960,-84.552440
Harrison,TN,35.113680,-85.138010
Harrogate,TN,36.582300,-83.656860
Hartsville,TN,36.390880,-86.167210
Henderson,TN,35.439240,-88.641440
Hendersonville,TN,36.304770,-86.620000
Hermitage,TN,36.196170,-86.622500
Hickory Withe,TN,35.243980,-89.588690
Hohenwald,TN,35.547850,-87.551960
Hopewell,TN,35.234790,-84.888000
Humboldt,TN,35.819790,-88.915900
Hunter,TN,36.371780,-82.158740
Huntingdon,TN,36.000620,-88.428110
Huntsville,TN,36.409800,-84.490490
Jacksboro,TN,36.330080,-84.183820
Jackson,TN,35.614520,-88.813950
Jamestown,TN,36.427570,-84.931890
Jasper,TN,35.074240,-85.626080
Jefferson City,TN,36.122310,-83.492400
Jellico,TN,36.587860,-84.126870
Johnson City,TN,36.313440,-82.353470
Johnsonville,TN,36.060060,-87.952810
Jonesborough,TN,36.294270,-82.473480
Kenton,TN,36.202290,-89.012290
Kimball,TN,35.047860,-85.671910
Kingsport,TN,36.548430,-82.561820
Kingston,TN,35.880910,-84.508540
Kingston Springs,TN,36.102000,-87.115010
Knoxville,TN,35.960640,-83.920740
La Vergne,TN,36.015620,-86.581940
Lafayette,TN,36.521160,-86.026370
LaFollette,TN,36.382860,-84.119930
Lake Tansi,TN,35.872850,-85.054400
Lakeland,TN,35.230640,-89.740360
Lakesite,TN,35.208680,-85.126900
Lakewood,TN,36.243110,-86.635550
Lawrenceburg,TN,35.242300,-87.334740
Lebanon,TN,36.208110,-86.291100
Lenoir City,TN,35.797300,-84.256030
Lewisburg,TN,35.449240,-86.788890
Lexington,TN,35.650900,-88.393380
Linden,TN,35.617290,-87.839470
Livingston,TN,36.383400,-85.323020
Lone Oak,TN,35.200630,-85.364130
Lookout Mountain,TN,34.994240,-85.349400
Loretto,TN,35.077860,-87.439740
Loudon,TN,35.732850,-84.333810
Louisville,TN,35.821750,-84.047960
Luttrell,TN,36.199530,-83.741850
Lynchburg,TN,35.283140,-86.374160
Madisonville,TN,35.519800,-84.363530
Manchester,TN,35.481740,-86.088600
Martin,TN,36.343400,-88.850340
Maryville,TN,35.756470,-83.970460
Mascot,TN,36.061200,-83.745730
Mason,TN,35.411750,-89.532850
Maynardville,TN,36.250640,-83.797410
McEwen,TN,36.107840,-87.633070
McKenzie,TN,36.132560,-88.518660
McMinnville,TN,35.683400,-85.769980
Medina,TN,35.802850,-88.774780
Memphis,TN,35.149530,-90.048980
Middle Valley,TN,35.195900,-85.184680
Midtown,TN,35.879520,-84.564100
Midway,TN,36.300110,-82.423750
Milan,TN,35.919790,-88.758950
Millersville,TN,36.371160,-86.710000
Millington,TN,35.341470,-89.897310
Monteagle,TN,35.240080,-85.839700
Monterey,TN,36.147560,-85.268300
Morristown,TN,36.213980,-83.294890
Mosheim,TN,36.189540,-82.958490
Mount Carmel,TN,36.545380,-82.660990
Mount Juliet,TN,36.200050,-86.518610
Mount Pleasant,TN,35.534240,-87.206950
Mountain City,TN,36.474560,-81.804840
Mowbray Mountain,TN,35.275360,-85.222460
Munford,TN,35.449250,-89.815080
Murfreesboro,TN,35.845620,-86.390270
Nashville,TN,36.165890,-86.784440
New Hope,TN,35.005080,-85.658300
New Johnsonville,TN,36.021170,-87.966980
New Market,TN,36.103980,-83.552680
New South Memphis,TN,35.086760,-90.056760
New Tazewell,TN,36.442580,-83.599630
New Union,TN,35.532580,-86.080820
Newbern,TN,36.112850,-89.261740
Newport,TN,35.967040,-83.187660
Nolensville,TN,35.952290,-86.669440
Norris,TN,36.195630,-84.067970
Oak Grove,TN,36.411770,-82.424590
Oak Hill,TN,36.087840,-86.783050
Oak Ridge,TN,36.010360,-84.269640
Oakland,TN,35.228980,-89.515080
Obion,TN,36.258960,-89.191740
Oliver Springs,TN,36.044520,-84.344370
Olivet,TN,35.214250,-88.200310
Oneida,TN,36.498130,-84.512720
Paris,TN,36.302000,-88.326710
Park City,TN,35.082030,-86.571110
Parsons,TN,35.649790,-88.126700
Pegram,TN,36.100610,-87.051120
Pigeon Forge,TN,35.788420,-83.554330
Pikeville,TN,35.605620,-85.188850
Pine Crest,TN,36.276190,-84.128810
Piperton,TN,35.045090,-89.621750
Plainview,TN,36.177310,-83.795340
Pleasant View,TN,36.394220,-87.036670
Portland,TN,36.581710,-86.516380
Powells Crossroads,TN,35.189520,-85.485800
Pulaski,TN,35.199800,-87.030840
Red Bank,TN,35.112290,-85.294130
Red Boiling Springs,TN,36.533390,-85.849980
Ridgely,TN,36.263400,-89.487850
Ridgetop,TN,36.395050,-86.779440
Ripley,TN,35.745360,-89.529800
Roan Mountain,TN,36.196230,-82.070400
Rockwood,TN,35.865630,-84.684940
Rocky Top,TN,36.217860,-84.154650
Rogersville,TN,36.407320,-83.005440
Rural Hill,TN,36.114000,-86.520000
Rutherford,TN,36.127570,-88.985900
Rutledge,TN,36.280920,-83.514900
Sale Creek,TN,35.382290,-85.108840
Savannah,TN,35.224800,-88.249200
Selmer,TN,35.170080,-88.592270
Sevierville,TN,35.868150,-83.561840
Sewanee,TN,35.203140,-85.921090
Seymour,TN,35.890640,-83.724620
Shackle Island,TN,36.370600,-86.616660
Shelbyville,TN,35.483410,-86.460270
Signal Mountain,TN,35.122570,-85.343850
Smithville,TN,35.960620,-85.814150
Smyrna,TN,35.982840,-86.518600
Sneedville,TN,36.529810,-83.217400
Soddy-Daisy,TN,35.235900,-85.190790
Somerville,TN,35.243700,-89.350070
South Carthage,TN,36.242000,-85.951930
South Cleveland,TN,35.106000,-84.890000
South Fulton,TN,36.500890,-88.875340
South Pittsburg,TN,35.012300,-85.704410
Sparta,TN,35.925900,-85.464140
Speedwell,TN,36.458690,-83.871860
Spencer,TN,35.747290,-85.466640
Spring City,TN,35.692010,-84.860780
Spring Hill,TN,35.751180,-86.930000
Springfield,TN,36.509210,-86.885000
Spurgeon,TN,36.439550,-82.455700
Surgoinsville,TN,36.470930,-82.851830
Sweetwater,TN,35.601460,-84.461040
Tazewell,TN,36.454250,-83.569350
Tellico Village,TN,35.683210,-84.255180
Tennessee Ridge,TN,36.312000,-87.773360
Thompson's Station,TN,35.802010,-86.911390
Three Way,TN,35.775900,-88.859500
Tiptonville,TN,36.378400,-89.472020
Tracy City,TN,35.260360,-85.736080
Trenton,TN,35.980620,-88.941450
Troy,TN,36.338680,-89.163960
Tullahoma,TN,35.362020,-86.209430
Tusculum,TN,36.175100,-82.758760
Unicoi,TN,36.195390,-82.349580
Union City,TN,36.424230,-89.057010
Unionville,TN,35.621740,-86.592500
Vonore,TN,35.590080,-84.241860
Walden,TN,35.164790,-85.301350
Walnut Hill,TN,36.569830,-82.256800
Wartburg,TN,36.104800,-84.597160
Watertown,TN,36.100340,-86.131930
Waverly,TN,36.083950,-87.794750
Waynesboro,TN,35.319520,-87.762250
Westmoreland,TN,36.561990,-86.248040
White Bluff,TN,36.107560,-87.220840
White House,TN,36.470320,-86.651380
White Pine,TN,36.107590,-83.286830
Whiteville,TN,35.326470,-89.149510
Whitwell,TN,35.201460,-85.519130
Wildwood,TN,35.803700,-83.871290
Wildwood Lake,TN,35.092020,-84.854390
Winchester,TN,35.185920,-86.112210
Woodbury,TN,35.827570,-86.071660
Abernathy,TX,33.832300,-101.842950
Abilene,TX,32.448740,-99.733140
Abram,TX,26.199800,-98.411130
Addison,TX,32.961790,-96.829170
Agua Dulce,TX,31.655110,-106.138870
Alamo,TX,26.183690,-98.123060
Alamo Heights,TX,29.484950,-98.465850
Albany,TX,32.723450,-99.297300
Aldine,TX,29.932450,-95.380210
Aledo,TX,32.695960,-97.602250
Alice,TX,27.752250,-98.069720
Alief,TX,29.711060,-95.596330
Allen,TX,33.103170,-96.670550
Alpine,TX,30.358620,-103.662060
Alto,TX,31.650450,-95.072720
Alton,TX,26.287290,-98.313350
Alton North (historical),TX,26.295350,-98.304460
Alvarado,TX,32.406530,-97.211680
Alvin,TX,29.423850,-95.244100
Alvord,TX,33.358450,-97.694750
Amarillo,TX,35.222000,-101.831300
Ames,TX,31.520990,-97.779470
Anahuac,TX,29.773000,-94.682700
Anderson,TX,30.487150,-95.986900
Anderson Mill,TX,30.454920,-97.805840
Andrews,TX,32.318720,-102.545720
Angleton,TX,29.169410,-95.431880
Anna,TX,33.349000,-96.548600
Annetta,TX,32.709300,-97.676140
Anson,TX,32.756500,-99.896210
Anthony,TX,31.999270,-106.605550
Anton,TX,33.811200,-102.163790
Aransas Pass,TX,27.909470,-97.149990
Archer City,TX,33.595660,-98.625610
Arcola,TX,29.496070,-95.465780
Argyle,TX,33.121230,-97.183350
Arlington,TX,32.735690,-97.108070
Asherton,TX,28.441930,-99.760330
Aspermont,TX,33.133430,-100.227330
Atascocita,TX,29.998830,-95.176600
Athens,TX,32.204870,-95.855520
Atlanta,TX,33.113740,-94.164350
Aubrey,TX,33.304280,-96.986120
Aurora,TX,33.060680,-97.503360
Austin,TX,30.267150,-97.743060
Azle,TX,32.895130,-97.545860
Bacliff,TX,29.506900,-94.992430
Baird,TX,32.394020,-99.394240
Balch Springs,TX,32.728740,-96.622770
Balcones Heights,TX,29.488010,-98.551690
Ballinger,TX,31.738210,-99.947310
Bandera,TX,29.726610,-99.073650
Bangs,TX,31.717100,-99.132550
Barrett,TX,29.879950,-95.062980
Bartlett,TX,30.794910,-97.425560
Barton Creek,TX,30.285210,-97.869170
Bartonville,TX,33.073180,-97.131680
Bastrop,TX,30.110490,-97.315270
Batesville,TX,28.951080,-99.617830
Bay City,TX,28.982760,-95.969400
Bayou Vista,TX,29.326350,-94.938530
Baytown,TX,29.735500,-94.977430
Beach City,TX,29.662170,-94.889920
Beaumont,TX,30.086050,-94.101850
Bedford,TX,32.844020,-97.143070
Bee Cave,TX,30.308540,-97.945010
Beeville,TX,28.400950,-97.749740
Bellaire,TX,29.705790,-95.458830
Bellmead,TX,31.594050,-97.108890
Bells,TX,33.610380,-96.410820
Bellville,TX,29.950230,-96.257190
Belton,TX,31.056010,-97.464450
Benavides,TX,27.598920,-98.408070
Benbrook,TX,32.673190,-97.460580
Benjamin,TX,33.583980,-99.792310
Berryville,TX,32.088490,-95.471900
Bertram,TX,30.743800,-98.055580
Beverly,TX,31.525170,-97.141950
Beverly Hills,TX,31.521560,-97.153890
Bevil Oaks,TX,30.150210,-94.269630
Big Lake,TX,31.191540,-101.460390
Big Sandy,TX,32.583750,-95.108830
Big Spring,TX,32.250400,-101.478740
Bishop,TX,27.586140,-97.799160
Blanco,TX,30.097990,-98.421410
Bloomington,TX,28.647770,-96.892490
Blossom,TX,33.661500,-95.385790
Blue Mound,TX,32.856520,-97.338910
Boerne,TX,29.794660,-98.731970
Bogata,TX,33.470670,-95.213840
Boling,TX,29.264410,-95.943840
Bolivar Peninsula,TX,29.478290,-94.579910
Bonham,TX,33.577330,-96.178310
Booker,TX,36.453360,-100.537370
Borger,TX,35.667820,-101.397390
Bovina,TX,34.513680,-102.883000
Bowie,TX,33.559000,-97.848650
Boyd,TX,33.078730,-97.565300
Brackettville,TX,29.310510,-100.417860
Brady,TX,31.135170,-99.335060
Brazoria,TX,29.044410,-95.569110
Breckenridge,TX,32.755680,-98.902290
Brenham,TX,30.166880,-96.397740
Briar,TX,32.995120,-97.542800
Briarcliff,TX,30.407420,-98.044460
Bridge City,TX,30.020770,-93.845730
Bridgeport,TX,33.210120,-97.754760
Brookshire,TX,29.786060,-95.951070
Brookside Village,TX,29.586900,-95.325220
Brownfield,TX,33.181200,-102.274350
Brownsboro,TX,32.302370,-95.613570
Brownsville,TX,25.901750,-97.497480
Brownwood,TX,31.709320,-98.991160
Bruceville-Eddy,TX,31.305170,-97.251670
Brushy Creek,TX,30.513530,-97.739730
Bryan,TX,30.674360,-96.369960
Buchanan Dam,TX,30.739900,-98.431140
Buda,TX,30.085210,-97.840280
Buffalo,TX,31.463790,-96.058020
Bullard,TX,32.139880,-95.320230
Bulverde,TX,29.743830,-98.453070
Buna,TX,30.432980,-93.962400
Bunker Hill Village,TX,29.767450,-95.529940
Burkburnett,TX,34.097870,-98.570610
Burleson,TX,32.542080,-97.320850
Burnet,TX,30.758240,-98.228360
Bushland,TX,35.192000,-102.064640
Cactus,TX,36.052260,-102.002400
Caddo Mills,TX,33.065670,-96.227760
Caldwell,TX,30.531320,-96.693030
Calvert,TX,30.977970,-96.673860
Cameron,TX,30.853250,-96.976930
Cameron Park,TX,25.964520,-97.476650
Cameron Park Colonia,TX,25.971470,-97.478320
Camp Swift,TX,30.190770,-97.292210
Canadian,TX,35.912820,-100.382080
Canton,TX,32.556520,-95.863300
Canutillo,TX,31.911490,-106.600270
Canyon,TX,34.980330,-101.918800
Canyon Lake,TX,29.875220,-98.262510
Carrizo Springs,TX,28.521930,-99.860610
Carrollton,TX,32.953730,-96.890280
Carthage,TX,32.157380,-94.337420
Castle Hills,TX,29.523290,-98.516410
Castroville,TX,29.355790,-98.878640
Cedar Hill,TX,32.588470,-96.956120
Cedar Park,TX,30.505200,-97.820290
Celina,TX,33.324560,-96.784440
Center,TX,31.510730,-96.424700
Centerville,TX,31.257960,-95.978290
Central Gardens,TX,29.995490,-94.014060
Chandler,TX,32.307930,-95.479960
Channelview,TX,29.776060,-95.114650
Channing,TX,35.683650,-102.330200
Charlotte,TX,28.861920,-98.706410
Chico,TX,33.295950,-97.798920
Childress,TX,34.426450,-100.204000
China,TX,30.047990,-94.335740
China Grove,TX,29.388850,-98.348900
Cibolo,TX,29.561620,-98.226960
Cienegas Terrace,TX,29.367450,-100.943710
Cinco Ranch,TX,29.738840,-95.758000
Circle D-KC Estates,TX,30.161000,-97.234730
Cisco,TX,32.388190,-98.979230
Citrus City,TX,26.326460,-98.385300
Clarendon,TX,34.937830,-100.888200
Clarksville,TX,33.610660,-95.052720
Claude,TX,35.111720,-101.363220
Clear Lake Shores,TX,29.547450,-95.032150
Cleburne,TX,32.347640,-97.386680
Cleveland,TX,30.341320,-95.085490
Clifton,TX,31.782380,-97.576690
Clint,TX,31.592340,-106.224140
Cloverleaf,TX,29.778280,-95.171880
Clute,TX,29.024690,-95.398830
Clyde,TX,32.405960,-99.493690
Cockrell Hill,TX,32.736240,-96.886950
Coldspring,TX,30.592420,-95.129380
Coleman,TX,31.827370,-99.426450
College Station,TX,30.627980,-96.334410
Colleyville,TX,32.880960,-97.155010
Collinsville,TX,33.561500,-96.911110
Colorado City,TX,32.388170,-100.864560
Columbus,TX,29.706620,-96.539690
Comanche,TX,31.897370,-98.603660
Combes,TX,26.248690,-97.733880
Combine,TX,32.588470,-96.508600
Comfort,TX,29.967710,-98.905030
Commerce,TX,33.247060,-95.899970
Conroe,TX,30.311880,-95.456050
Converse,TX,29.518010,-98.316120
Cooper,TX,31.243240,-95.582170
Coppell,TX,32.954570,-97.015010
Copper Canyon,TX,33.095950,-97.096680
Copperas Cove,TX,31.124060,-97.903080
Corinth,TX,33.154010,-97.064730
Corpus Christi,TX,27.800580,-97.396380
Corrigan,TX,30.996860,-94.827150
Corsicana,TX,32.095430,-96.468870
Cottonwood Shores,TX,30.555750,-98.323910
Cotulla,TX,28.436930,-99.235030
Crandall,TX,32.627910,-96.455820
Crane,TX,31.397360,-102.350140
Crockett,TX,31.318240,-95.456610
Crosby,TX,29.911890,-95.062150
Crosbyton,TX,33.660080,-101.237930
Cross Mountain,TX,29.645500,-98.659470
Crowell,TX,33.983970,-99.724820
Crowley,TX,32.579030,-97.362520
Crystal City,TX,28.677480,-99.828110
Cuero,TX,29.093870,-97.289160
Cut and Shoot,TX,30.333270,-95.357990
Cypress,TX,29.969110,-95.697170
César Chávez,TX,26.303400,-98.115290
Daingerfield,TX,33.031790,-94.721870
